onu_id,fiber_length_km,split_ratio,network_load,packet_size_bytes,packets_per_sec,traffic_rate_mbps,buffer_occupancy,bandwidth_allocated_mbps,queue_delay_ms,latency_ms,jitter_ms,received_power_dbm,snr_db,ber,traffic_type,congestion,fault_event
27,13.37,32,0.753,975.33,283.02,4.067,46.86,5.449,3.805,6.186,0.77,-18.207,24.576,0.0005895344884539764,web,1,0
32,7.04,32,0.326,616.71,211.18,2.609,6.83,2.892,1.755,2.71,0.01,-14.902,24.088,0.0003878969645647372,web,0,0
27,10.96,32,0.799,506.63,334.05,6.039,65.02,7.706,3.951,7.036,0.76,-21.76,19.432,0.003459319026219433,gaming,0,0
14,18.24,32,0.536,745.99,313.57,5.514,29.89,6.765,4.462,7.222,1.094,-18.179,25.956,0.00037372587969694354,video,0,0
14,9.38,32,0.422,105.56,107.0,0.484,28.02,0.687,2.921,5.772,0.727,-18.076,27.161,0.0002694096014299561,iot,0,0
9,7.3,32,0.461,389.08,126.8,1.577,17.27,2.121,2.169,4.597,0.2,-16.915,25.8,0.000267240149250554,iot,0,0
15,12.37,32,0.496,762.47,240.78,6.007,56.14,7.994,4.394,8.532,0.725,-21.269,25.449,0.0002862649095879988,gaming,0,0
7,6.51,32,0.68,974.68,184.31,2.869,45.23,2.647,3.941,6.75,0.476,-16.588,26.783,0.00033137354146855406,web,0,0
2,6.59,32,0.416,238.14,152.76,2.147,17.54,2.593,2.527,5.485,0.74,-17.835,26.319,0.00028255617208970907,iot,0,0
31,11.73,32,0.803,794.55,305.77,2.967,27.83,3.359,3.519,4.628,0.802,-19.041,25.563,0.0003184630750162453,video,0,0
7,12.99,32,0.321,976.67,300.36,4.634,26.65,6.594,4.052,2.34,0.585,-22.891,20.054,0.001828015879800398,video,1,0
9,12.69,32,0.783,230.02,76.79,1.623,18.8,1.91,3.951,5.966,0.586,-18.346,21.708,0.0012687248768170158,iot,0,0
24,12.25,32,0.709,743.98,207.71,4.335,46.42,3.685,6.116,8.211,1.398,-16.474,24.099,0.0006887644165080683,gaming,0,0
11,14.15,32,0.472,907.67,235.83,3.338,33.91,4.55,3.151,7.013,0.699,-17.604,20.962,0.0013862953158321702,web,0,0
13,2.88,32,0.772,478.39,132.56,1.475,6.7,1.783,2.574,3.753,0.6,-18.858,22.347,0.0013724613627780083,iot,0,0
13,4.45,32,0.923,1201.84,493.49,6.322,59.09,9.746,5.883,7.141,0.66,-17.757,20.333,0.0015711189223232558,video,0,0
26,19.04,32,0.721,1071.36,277.14,4.558,26.97,4.485,2.709,4.367,0.554,-17.827,26.424,0.00031582160503782636,video,0,0
11,7.49,32,0.922,994.37,378.41,6.28,52.74,8.521,4.641,7.53,1.0,-16.74,20.729,0.002358398337662762,video,0,0
28,8.86,32,0.575,1110.09,221.89,5.93,48.37,7.642,3.404,4.438,0.503,-18.55,23.34,0.000678548278167707,video,1,0
18,15.39,32,0.647,480.52,227.03,3.879,43.39,4.75,4.709,7.827,0.767,-17.318,21.58,0.001604116753583738,web,1,0
8,10.0,32,0.3,979.24,242.98,6.33,61.55,7.293,4.15,5.478,0.668,-18.432,25.626,0.00030152464526806945,video,0,0
14,10.18,32,0.818,648.52,359.93,4.913,60.5,4.908,3.036,6.729,0.928,-20.026,25.167,0.000451947825360154,video,1,0
13,4.92,32,0.451,151.05,180.28,1.303,18.54,2.049,4.142,8.556,0.771,-17.085,19.796,0.0024313295424348933,iot,0,0
28,6.01,32,0.921,1500.0,319.01,5.151,56.19,6.782,6.106,8.348,1.392,-20.614,21.129,0.001921541145617833,video,0,0
2,15.31,32,0.257,512.59,115.1,0.631,7.36,0.977,2.637,2.392,0.357,-19.531,23.338,0.0008147072736045199,iot,0,0
24,6.22,32,0.603,826.53,395.18,4.642,47.32,6.444,6.066,8.323,1.317,-18.418,27.326,0.0002368359450704353,video,0,0
10,9.7,32,0.733,821.34,190.33,3.505,36.18,4.767,3.213,5.253,0.889,-19.296,22.603,0.0012903562647134511,web,0,0
15,12.66,32,0.319,284.31,169.09,0.876,0.0,0.72,1.411,5.995,0.222,-18.705,22.204,0.0009155820636377208,iot,0,0
25,5.87,32,0.896,517.94,98.87,1.51,41.83,1.556,2.442,4.17,0.388,-19.138,26.373,0.0003422493296775759,iot,0,0
24,4.55,32,0.729,1002.3,212.6,4.218,48.85,5.314,3.633,4.611,0.792,-19.457,26.95,0.000311627573236258,video,0,0
32,9.23,32,0.835,1171.67,332.89,6.873,56.5,10.687,4.32,6.687,0.987,-15.573,25.476,0.0004746318818038571,video,0,0
2,15.6,32,0.546,1029.02,161.28,3.371,50.78,3.447,4.535,5.505,0.871,-18.18,22.182,0.0007517515719398502,web,1,0
4,17.37,32,0.684,630.88,325.0,4.187,35.34,4.847,4.181,6.931,0.64,-18.008,24.443,0.00044801799739281156,gaming,0,0
18,7.39,32,0.447,311.54,147.27,1.807,25.07,1.417,2.443,3.306,0.072,-19.124,23.128,0.0006609162235308688,iot,0,0
25,5.13,32,0.31,995.46,202.7,4.907,24.31,5.087,1.122,2.73,0.407,-17.583,25.842,0.0002602744624106275,video,0,0
15,10.46,32,0.841,1173.91,288.35,8.1,62.16,10.034,4.147,9.703,0.151,-19.031,24.467,0.00046108312903591915,video,1,0
24,14.16,32,0.608,902.29,403.75,6.33,59.53,7.882,5.416,9.332,0.932,-18.69,21.81,0.000967530274419785,video,0,0
6,10.25,32,0.351,958.26,178.01,3.467,33.51,4.468,3.169,6.585,0.589,-18.281,24.823,0.0004103375974509787,web,0,0
2,12.33,32,0.702,543.12,251.52,5.263,68.68,5.562,4.89,6.918,0.545,-19.865,21.798,0.0008928555386779714,gaming,0,0
19,18.87,32,0.579,790.66,230.26,2.922,43.03,4.138,7.991,12.1,1.41,-19.83,18.061,0.004189187790177959,web,0,0
6,16.86,32,0.467,656.6,286.69,3.164,37.97,4.728,2.255,3.191,0.341,-18.211,24.487,0.0004131165077506673,gaming,0,0
3,7.73,32,0.63,794.03,261.14,4.115,35.82,4.718,4.525,5.556,0.636,-16.691,28.231,0.00012820605070210577,video,1,0
19,9.74,32,0.37,714.99,245.74,3.205,40.31,3.447,4.904,8.864,0.9,-16.822,24.78,0.0005204625403397575,gaming,0,0
15,6.93,32,0.546,460.16,109.75,1.731,27.99,1.51,4.229,8.837,0.631,-19.555,24.689,0.000365676602415081,iot,0,0
14,18.55,32,0.677,599.48,228.63,3.67,39.85,3.897,4.793,6.619,0.406,-20.136,22.381,0.001199748111520702,web,1,0
26,9.86,32,0.715,674.55,191.74,4.514,42.32,6.855,3.975,5.115,0.534,-18.022,25.515,0.000345954553282238,gaming,0,0
4,9.12,32,0.709,464.19,107.28,1.446,36.33,1.627,3.055,4.536,0.477,-20.726,21.31,0.001575662480517199,iot,0,0
19,5.29,32,0.948,293.77,132.44,1.899,37.9,2.277,3.285,6.487,0.745,-16.417,26.918,0.00019351156554723635,iot,0,0
28,9.27,32,0.504,974.46,231.97,5.028,45.75,7.651,5.472,8.154,1.101,-20.344,26.018,0.00031369346801711896,video,0,0
15,16.83,32,0.874,974.07,265.99,5.431,46.2,6.369,5.131,11.08,0.879,-23.293,18.129,0.004042639515343799,video,1,0
23,19.52,32,0.811,410.59,153.18,1.25,25.18,1.479,5.705,10.357,1.078,-18.842,20.615,0.002180064644276451,iot,0,0
24,5.28,32,0.332,1020.88,315.3,5.963,38.02,8.412,3.098,4.948,1.041,-19.292,22.079,0.000985742511691509,video,0,0
10,17.01,32,0.662,1015.56,281.96,4.656,43.56,7.341,4.487,9.473,0.742,-19.489,24.368,0.0007101830363141484,video,0,0
18,8.89,32,0.945,1146.3,338.17,5.206,53.6,5.55,4.959,6.864,0.932,-16.911,23.522,0.0009987208413423166,video,0,0
31,5.48,32,0.394,365.13,95.13,1.295,2.27,1.81,1.83,1.897,0.488,-17.138,24.7,0.0004863719916867961,iot,0,0
4,17.49,32,0.63,318.19,138.71,1.048,27.7,1.325,3.835,7.367,0.54,-21.796,19.346,0.0025723721529824343,iot,0,0
12,2.24,32,0.522,1036.63,277.52,4.026,28.23,5.791,2.791,0.727,0.871,-18.037,25.912,0.00025653860769229135,gaming,0,0
27,15.17,32,0.36,1170.75,179.26,7.59,49.81,8.62,4.266,8.331,0.492,-20.576,24.416,0.0004430331110973481,video,0,0
29,10.98,32,0.289,788.36,184.49,2.662,11.47,2.658,1.93,3.901,0.259,-16.725,23.881,0.0007299272632493372,web,0,0
25,19.33,32,0.392,892.21,311.1,5.87,59.9,8.024,3.121,5.08,0.171,-18.735,22.675,0.0010907521407683852,video,0,0
12,18.87,32,0.337,980.78,173.11,1.498,25.39,1.074,2.421,2.642,0.534,-21.01,23.232,0.0007010517242288593,web,0,0
11,13.01,32,0.71,72.24,113.96,1.201,46.96,1.426,3.031,4.887,0.187,-18.28,22.726,0.000676528227525556,iot,0,0
4,12.77,32,0.232,1334.5,264.27,6.159,43.38,8.367,3.505,6.73,0.829,-18.473,24.052,0.000589743304856936,video,1,0
14,12.48,32,0.77,712.41,300.07,3.646,36.26,5.183,2.941,5.953,0.659,-14.567,20.7,0.0018167124349094423,gaming,0,0
27,14.53,32,0.565,679.77,185.35,0.308,19.09,1.024,2.339,5.007,0.508,-19.077,19.387,0.0020728704593163455,web,0,0
27,17.94,32,0.438,958.25,233.16,5.22,25.34,5.008,4.596,8.163,0.969,-17.897,24.836,0.00037218207941396513,web,0,0
28,5.18,32,0.492,965.17,399.15,6.161,37.89,8.162,4.46,4.354,0.82,-16.551,25.704,0.0002495623791801685,video,0,0
24,1.32,32,0.23,612.1,214.19,3.582,25.06,4.599,4.58,5.311,0.599,-17.545,26.936,0.0002534660538975873,gaming,0,0
26,18.44,32,0.267,269.32,122.7,1.155,22.12,1.395,3.349,7.125,0.711,-19.299,26.056,0.0003314941363238369,iot,1,0
28,12.41,32,0.436,1173.1,147.62,5.54,33.11,6.627,4.581,6.914,0.874,-17.742,25.469,0.0004468263554415847,video,0,0
26,2.46,32,0.577,645.82,233.87,5.098,48.43,4.755,4.243,6.476,0.785,-15.572,27.82,0.00020918855879793868,gaming,0,0
15,18.09,32,0.593,199.32,244.65,3.738,31.74,3.604,2.889,5.883,0.714,-19.56,22.925,0.0007703019133092898,gaming,0,0
28,8.86,32,0.873,867.73,256.75,5.557,46.48,5.821,4.573,9.977,0.548,-20.8,26.489,0.0003920393396774392,video,0,0
4,17.52,32,0.508,672.75,208.94,5.703,59.02,8.018,4.254,5.902,0.454,-20.319,24.75,0.000594822707948924,video,0,0
4,13.61,32,0.479,775.14,217.31,3.167,45.5,4.242,4.606,8.429,0.654,-21.087,25.029,0.00035010712070003477,web,0,0
15,2.46,32,0.345,243.03,93.92,0.472,0.95,0.1,1.077,0.1,0.01,-13.971,30.957,7.921526930326898e-05,iot,0,0
22,8.3,32,0.832,853.66,232.45,2.84,27.21,3.552,2.395,3.479,0.73,-18.355,26.002,0.0002880083148824906,web,0,0
28,2.24,32,0.832,1021.74,354.67,5.649,62.19,5.777,5.462,8.219,1.01,-17.733,19.626,0.0035722807402967507,video,0,0
23,5.11,32,0.3,1288.23,221.46,3.83,33.39,4.998,4.674,6.569,0.765,-16.971,21.767,0.001197120237267726,video,1,0
17,17.3,32,0.913,713.11,104.69,1.779,26.24,3.022,4.024,5.142,0.849,-20.804,25.428,0.0003948477094819681,iot,0,0
25,15.97,32,0.855,1140.4,334.58,6.022,69.05,7.702,5.037,10.078,1.025,-16.903,22.689,0.0007316173144777231,video,1,0
24,12.96,32,0.706,634.12,305.67,7.308,60.51,9.697,5.268,8.573,1.337,-16.722,25.065,0.0003799418112431574,video,0,0
24,6.61,32,0.382,143.19,111.78,1.619,9.43,1.825,3.304,9.043,0.696,-17.381,28.632,9.731009464224138e-05,iot,0,0
5,17.53,32,0.876,1390.73,350.35,3.6,28.7,4.125,5.173,7.311,1.146,-21.243,21.37,0.001980682079414194,video,0,0
5,19.82,32,0.306,1057.0,232.12,6.016,77.72,7.782,6.732,9.211,0.929,-18.636,24.618,0.0005792458089107593,video,1,0
6,1.51,32,0.264,1035.99,362.93,4.973,50.48,5.392,4.671,5.696,0.56,-18.156,26.657,0.0002571840757981639,video,0,0
17,12.05,32,0.663,734.32,227.39,4.298,24.23,5.354,4.475,10.317,0.56,-17.414,22.43,0.0008714433248526895,gaming,1,0
25,12.73,32,0.393,844.87,224.25,4.955,17.57,7.43,2.347,5.741,0.341,-18.512,22.068,0.0008406257610639614,gaming,0,0
29,4.16,32,0.252,505.9,122.63,0.76,17.56,1.554,1.295,3.212,0.297,-19.743,27.568,0.00012718466696478792,web,0,0
10,16.09,32,0.444,638.06,260.78,2.597,18.14,2.521,3.26,6.712,0.256,-18.22,19.573,0.00169674885098156,gaming,0,0
3,17.85,32,0.446,111.64,78.09,0.43,14.93,0.344,5.099,7.989,0.763,-21.123,23.378,0.0007286295040844198,iot,1,0
6,3.34,32,0.277,951.69,228.58,2.064,0.0,2.616,0.05,1.58,0.396,-11.301,28.487,0.00013233408352537605,web,0,0
2,16.47,32,0.234,994.16,170.37,2.566,28.18,4.213,3.376,5.481,0.822,-17.407,17.961,0.002596184529925663,web,0,0
6,16.79,32,0.218,467.5,102.16,1.557,9.6,2.189,1.839,3.237,0.144,-18.779,22.202,0.0009459325740447598,iot,0,0
29,17.18,32,0.591,455.06,290.66,4.223,43.71,6.988,2.477,6.858,0.686,-22.827,22.825,0.0006234542519869791,gaming,0,0
10,9.65,32,0.636,994.26,261.13,7.1,55.98,6.842,5.046,7.303,1.014,-17.202,21.957,0.0012223321562943074,video,0,0
16,13.78,32,0.36,868.39,197.01,3.564,42.25,4.105,2.115,6.194,0.256,-19.093,27.266,0.0001826880433021348,web,0,0
28,10.34,32,0.574,646.47,172.1,2.927,26.29,4.158,4.359,7.06,0.582,-17.335,22.332,0.0008689745059928326,web,0,0
29,10.6,32,0.645,1212.78,221.44,4.973,32.97,6.178,3.194,7.387,0.757,-18.141,22.638,0.0011094291532041706,video,0,0
3,9.41,32,0.386,818.01,185.84,3.84,30.36,4.399,4.53,6.329,0.767,-17.253,23.391,0.0009178708044271236,web,0,0
11,2.48,32,0.329,969.05,210.46,4.773,54.13,5.842,3.821,5.566,0.671,-17.944,27.512,0.00024367715488764148,video,0,0
5,4.09,32,0.716,729.14,246.46,4.815,30.23,5.985,4.231,8.468,0.702,-17.208,24.528,0.0006745138195098463,gaming,0,0
4,18.36,32,0.458,1045.92,176.94,6.107,70.23,9.223,4.993,8.219,0.567,-16.519,18.555,0.004436859894077239,video,0,0
17,10.71,32,0.881,387.69,163.72,0.882,11.32,1.14,3.129,3.794,0.635,-17.323,24.654,0.00039185474684633946,iot,0,0
4,13.35,32,0.458,824.18,291.79,4.83,38.1,6.582,3.338,7.335,0.594,-17.829,23.74,0.0004958815196962421,gaming,0,0
24,16.59,32,0.624,814.91,205.77,4.886,49.43,6.328,5.896,9.5,0.84,-19.178,24.563,0.0006765428292889107,web,0,0
28,17.57,32,0.366,650.14,218.97,3.899,55.53,5.722,5.395,9.847,0.596,-19.061,26.913,0.00022233721487533657,gaming,0,0
24,11.8,32,0.495,952.89,235.56,6.318,46.72,6.312,5.649,10.756,0.649,-17.647,25.608,0.0003323852660238179,video,0,0
3,7.5,32,0.344,464.38,170.14,3.973,27.91,3.88,4.703,6.79,0.384,-17.565,27.438,0.00012838725921967257,gaming,0,0
6,10.57,32,0.249,323.42,111.81,1.585,16.63,1.168,1.974,3.841,0.151,-15.413,24.087,0.0005487258688090832,iot,0,0
18,19.72,32,0.785,492.09,338.95,4.148,38.19,4.184,3.625,4.557,0.597,-20.379,16.605,0.008155778965013214,gaming,0,0
24,11.85,32,0.937,446.77,131.2,1.69,41.21,1.472,5.769,7.872,0.754,-16.979,25.165,0.0005792461155101043,iot,0,0
22,13.68,32,0.218,1272.02,198.8,3.184,23.94,3.398,4.235,6.685,0.745,-19.786,28.014,0.0001456668587903621,web,0,0
26,19.44,32,0.666,1216.32,241.84,4.223,47.3,6.538,4.588,4.354,0.532,-19.247,22.764,0.0007958985121239771,video,0,0
18,18.93,32,0.385,317.44,217.57,2.05,23.69,2.75,2.307,3.847,0.297,-18.371,20.707,0.0014266848310527968,gaming,0,0
27,19.88,32,0.475,1125.39,184.65,6.012,40.75,6.431,3.284,6.207,0.425,-18.721,18.624,0.004351826965837018,video,1,0
3,9.46,32,0.284,1134.13,239.9,5.958,32.75,5.814,0.05,1.789,0.01,-17.413,24.839,0.00043163170435460944,video,0,0
14,2.0,32,0.238,1380.92,240.18,5.93,29.03,7.339,1.024,2.965,0.317,-16.163,24.93,0.0002831964351414381,video,0,0
11,5.89,32,0.525,460.97,304.46,4.118,33.38,4.511,4.052,6.732,0.667,-19.057,28.39,0.0001827450111321948,gaming,0,0
9,6.38,32,0.313,713.25,253.88,5.423,56.58,6.318,4.146,7.338,0.831,-18.424,25.205,0.000267336603556343,video,0,0
22,2.59,32,0.656,630.92,108.79,1.182,12.0,1.331,4.24,6.456,0.596,-18.955,24.294,0.0006462118372623526,iot,0,0
1,11.17,32,0.631,195.93,252.03,4.375,40.5,5.969,4.727,8.443,0.679,-18.297,26.065,0.000365205366120897,gaming,0,0
26,2.53,32,0.614,894.23,185.81,4.107,21.99,5.518,3.551,3.409,0.54,-14.606,29.457,0.00014659816475289103,web,0,0
4,13.0,32,0.214,1113.53,232.04,2.882,12.45,2.0,3.341,6.067,0.49,-18.932,25.413,0.0002853084103969718,web,0,0
4,2.38,32,0.837,242.02,294.45,4.856,54.59,7.593,4.709,3.997,0.811,-21.363,24.926,0.0006484066028368771,web,1,0
20,19.87,32,0.461,1056.24,165.0,2.982,45.5,4.003,4.123,8.235,0.84,-19.616,21.429,0.0011808928456288627,web,0,0
2,11.8,32,0.751,1226.29,255.0,7.498,68.27,11.602,4.984,4.447,1.185,-19.379,24.275,0.0006400064351317999,video,1,0
8,11.29,32,0.267,151.2,203.81,3.689,28.82,3.498,1.757,3.38,0.164,-20.296,26.409,0.00017393998094333732,gaming,0,0
7,10.17,32,0.318,948.4,161.66,5.989,40.49,6.876,3.574,5.367,0.587,-20.535,24.808,0.0005255731430222832,video,0,0
4,14.72,32,0.79,304.05,103.55,2.201,23.11,3.632,5.228,8.424,0.769,-15.722,22.005,0.0016629883506407426,iot,0,0
2,15.82,32,0.816,843.35,277.8,3.773,51.5,5.975,3.284,7.218,0.909,-18.835,18.841,0.003008953821246802,web,0,0
8,17.04,32,0.867,359.86,162.38,1.351,19.76,1.561,3.773,7.562,0.499,-18.323,18.577,0.003640279464960383,iot,1,0
19,16.09,32,0.501,366.71,83.99,0.73,1.73,0.1,1.674,3.489,0.03,-20.826,22.361,0.0011424508202234455,iot,0,0
29,5.73,32,0.557,1076.64,194.51,6.224,42.14,8.734,2.621,3.889,0.725,-15.431,23.641,0.0006416503746752951,video,0,0
7,14.72,32,0.897,1044.71,331.53,7.185,62.51,9.287,4.658,6.163,0.884,-20.326,24.314,0.000815613221202232,video,0,0
6,5.79,32,0.39,509.43,281.04,4.902,47.12,5.149,3.055,3.197,0.223,-17.547,28.286,0.00012463681922001576,gaming,0,0
10,1.1,32,0.517,969.88,293.06,6.316,66.57,6.59,2.007,7.05,0.461,-17.707,22.147,0.0008435492780738031,video,0,0
9,4.88,32,0.592,1009.32,218.33,6.96,42.55,7.183,3.949,5.785,0.922,-16.714,26.154,0.0003121288628099965,video,1,0
10,9.46,32,0.855,668.68,290.87,4.229,33.07,3.686,3.376,5.98,0.943,-20.282,23.042,0.0009926134887601537,web,1,0
5,12.83,32,0.511,822.71,243.68,3.333,54.91,4.88,5.027,5.885,0.514,-23.24,22.76,0.0010473509574220022,web,0,0
27,17.09,32,0.336,1345.56,277.62,4.775,50.71,6.341,2.636,5.068,0.178,-17.951,23.015,0.00092987460988048,video,0,0
24,14.19,32,0.481,183.75,99.33,1.494,33.48,1.502,6.494,11.811,1.06,-20.592,28.328,0.00012391761502379326,iot,0,0
9,13.36,32,0.881,765.36,210.18,3.989,34.27,5.893,2.44,6.475,0.829,-17.768,22.655,0.0007965322353550731,web,0,0
22,18.14,32,0.849,998.76,380.56,5.716,47.95,8.363,3.86,4.995,0.652,-21.088,24.231,0.0006828185016935733,video,0,0
26,11.3,32,0.853,969.02,357.4,4.39,46.76,5.404,4.809,6.97,0.721,-20.383,17.882,0.00439546884177476,video,0,0
19,9.52,32,0.819,800.57,312.11,3.439,36.7,3.846,3.75,7.512,0.622,-17.126,23.872,0.0007455941837911023,web,0,0
5,7.56,32,0.326,404.39,234.65,2.606,18.92,4.519,2.308,6.499,0.625,-19.352,21.93,0.0009120333035131221,gaming,0,0
13,9.93,32,0.673,503.59,307.68,6.836,44.42,7.664,4.454,8.258,0.891,-16.658,24.122,0.0005088747296305116,video,0,0
29,15.89,32,0.699,284.62,126.08,1.598,20.75,2.347,2.986,8.036,0.51,-20.418,27.335,0.00015414075680794393,iot,0,0
4,15.39,32,0.677,986.75,379.13,5.039,43.85,7.562,2.649,6.427,0.518,-21.348,25.839,0.00035052108860641676,video,0,0
20,18.15,32,0.312,442.48,146.67,1.175,20.97,1.741,1.525,3.731,0.627,-21.802,21.655,0.0015141368504936231,iot,0,0
18,7.09,32,0.543,792.79,259.31,4.308,44.25,4.11,3.35,4.849,0.666,-19.002,22.955,0.0010341390823366697,gaming,0,0
8,3.67,32,0.52,501.89,210.29,4.112,27.26,6.248,2.71,5.711,0.277,-17.433,22.254,0.0009182968966933876,web,0,0
32,3.6,32,0.419,1072.23,256.24,5.114,45.75,5.648,3.997,2.35,0.839,-15.645,26.71,0.00026174648220235095,video,0,0
13,7.84,32,0.687,670.45,237.96,4.969,37.63,4.97,4.999,6.341,0.969,-16.657,22.629,0.0012597715805208313,gaming,1,0
30,2.85,32,0.366,900.18,241.94,2.028,25.64,2.742,2.225,6.56,0.373,-18.757,27.381,0.00015873754133877057,web,0,0
9,1.52,32,0.907,383.89,131.16,2.238,31.22,3.488,3.843,3.796,0.667,-17.731,27.171,0.00029765058253705684,iot,0,0
22,10.01,32,0.368,782.29,271.83,5.155,57.37,5.996,4.094,7.162,0.703,-15.807,25.054,0.0005166108486694423,video,0,0
24,1.43,32,0.831,1067.41,385.2,6.121,62.79,9.167,3.663,5.049,0.501,-18.269,21.563,0.0011836145070188372,video,1,0
24,10.87,32,0.912,815.18,246.85,3.201,44.39,4.528,2.73,2.586,0.669,-18.663,22.029,0.001712160184448334,web,0,0
15,6.4,32,0.411,118.44,252.48,3.239,38.46,4.728,4.075,6.073,0.695,-18.576,25.855,0.00024683026510448835,web,0,0
15,5.37,32,0.83,666.86,351.45,8.726,89.09,13.393,4.877,5.78,0.806,-19.192,24.419,0.0006310705686187672,video,0,0
24,4.74,32,0.756,1176.66,294.6,6.639,59.6,9.07,6.112,9.465,0.848,-16.245,29.921,0.00011424638638842091,video,1,0
31,14.31,32,0.56,396.03,314.55,3.552,38.32,5.701,4.638,7.392,0.698,-23.031,30.623,9.848148952088244e-05,gaming,0,0
29,1.9,32,0.509,512.87,141.57,1.735,17.11,1.689,2.325,6.544,0.601,-19.823,28.383,0.00013521041906404475,iot,0,0
22,1.66,32,0.716,794.37,187.07,3.724,38.59,5.165,4.066,6.042,0.374,-20.217,24.199,0.0007210448647097594,web,0,0
17,12.38,32,0.748,534.42,235.47,4.107,41.73,5.295,3.118,7.528,0.452,-19.856,23.207,0.0008126381866745778,gaming,0,0
17,10.57,32,0.757,1025.82,379.84,6.948,63.15,9.113,3.572,7.464,0.869,-17.396,26.562,0.00021006574651399927,video,0,0
15,5.06,32,0.827,205.43,136.7,1.685,23.52,1.918,3.195,7.209,0.465,-18.459,32.053,4.0610214405752144e-05,iot,0,0
25,9.15,32,0.73,342.93,88.13,1.618,20.96,1.502,3.525,5.559,0.777,-15.603,24.033,0.0004433755163968757,iot,1,0
31,8.54,32,0.801,578.01,422.4,4.83,37.35,5.243,4.109,5.942,1.04,-17.611,23.251,0.0008688339159276323,video,0,0
16,6.64,32,0.616,681.58,231.14,2.87,44.45,4.356,4.173,7.276,0.876,-17.509,24.374,0.0006896184851575251,web,0,0
18,2.83,32,0.596,1073.57,386.9,5.873,29.82,7.696,3.555,6.401,0.628,-15.705,29.252,0.00010252201883568687,video,1,0
17,19.34,32,0.526,746.69,224.63,4.077,42.71,4.508,5.115,8.749,0.833,-18.286,27.694,0.0001371040605855225,gaming,0,0
32,3.71,32,0.34,994.9,251.61,2.76,16.02,3.621,3.166,6.088,0.602,-16.755,29.416,0.00011176360776345764,gaming,0,0
15,11.89,32,0.465,327.02,106.47,1.904,37.49,1.988,2.749,7.704,0.602,-17.211,28.153,0.00011783651194952118,iot,0,0
15,7.37,32,0.845,387.4,308.16,4.785,68.93,6.699,6.887,9.46,1.419,-16.568,22.905,0.0008076143634403567,gaming,0,0
21,5.5,32,0.739,825.79,309.64,6.21,44.53,7.637,3.616,5.402,0.646,-19.623,22.334,0.0009346885973818592,video,0,0
12,6.78,32,0.946,935.3,360.62,2.838,44.12,4.04,3.899,4.834,0.443,-18.587,23.193,0.0010675745587379601,web,0,0
16,8.1,32,0.676,667.44,206.03,2.556,30.15,2.283,2.213,7.589,0.544,-16.734,27.292,0.00021978325534899497,web,1,0
27,16.99,32,0.331,628.21,168.1,3.927,38.74,3.977,2.37,4.869,0.515,-22.389,23.992,0.0006069017817058923,web,0,0
22,6.05,32,0.825,1137.3,265.69,6.439,51.58,6.345,1.133,3.343,0.11,-17.59,24.803,0.0006202681596955956,video,0,0
5,19.01,32,0.624,457.08,333.32,4.38,49.22,6.158,3.247,4.072,0.716,-21.365,26.049,0.0002523687398327626,gaming,0,0
22,18.22,32,0.372,748.84,198.05,3.941,40.48,5.085,2.785,5.012,0.516,-17.726,22.176,0.001157617862457584,web,0,0
1,14.12,32,0.743,874.77,214.03,5.179,45.45,7.187,3.638,7.741,0.653,-20.45,21.208,0.0013358612214463149,gaming,1,0
8,6.25,32,0.459,636.56,190.53,4.688,43.86,4.391,2.781,4.194,0.754,-17.559,23.389,0.0009087855913114091,web,0,0
2,4.1,32,0.671,898.96,228.77,3.804,33.29,5.43,3.23,5.58,0.604,-16.173,24.657,0.0005108527205435224,web,0,0
3,3.67,32,0.944,902.7,293.91,5.025,46.34,7.569,4.298,7.244,0.683,-17.571,25.982,0.0005014779891326255,web,0,0
11,1.46,32,0.372,546.76,210.01,3.937,29.0,3.311,3.805,6.539,0.539,-18.815,26.509,0.00027544281242451464,web,0,0
19,7.51,32,0.644,532.35,215.22,2.537,24.46,1.876,2.806,3.266,0.487,-19.996,22.382,0.001136312457736353,web,0,0
8,18.02,32,0.348,812.41,231.59,1.875,26.5,2.607,5.208,8.452,0.689,-17.0,21.55,0.0016136486486736832,web,0,0
27,14.73,32,0.685,695.11,201.92,5.069,46.35,6.481,3.008,3.944,0.508,-19.815,19.38,0.002306037372084646,gaming,0,0
8,17.66,32,0.556,1003.29,196.43,6.827,69.26,9.105,8.11,10.063,0.971,-20.091,24.508,0.0006626695934122757,video,1,0
4,7.45,32,0.424,909.63,361.21,4.769,52.9,7.21,3.558,6.337,0.565,-18.333,26.084,0.00021899021236559211,video,0,0
27,3.55,32,0.367,1221.63,166.31,4.745,42.88,5.937,3.911,6.895,0.785,-17.639,25.381,0.00041520113163255926,video,0,0
7,14.61,32,0.802,709.67,270.91,3.889,43.58,3.866,4.605,3.894,0.585,-21.554,21.7,0.001364065469958832,web,0,0
2,17.11,32,0.275,884.83,186.55,3.443,21.54,4.578,2.892,6.477,0.473,-18.261,27.525,0.0001464809503511914,web,0,0
9,13.86,32,0.597,464.37,117.19,1.358,11.26,1.396,4.318,8.396,0.551,-20.536,25.322,0.00039245998886891064,iot,0,0
21,10.25,32,0.393,333.95,84.73,1.462,14.06,1.962,3.06,7.929,0.47,-21.561,28.688,0.00014306452857609886,iot,0,0
